Business Name,Rating,Address,Phone,Website,Maps URL,Scraped At
Smyths Toys Superstores,3.6,"BraWoPark Shopping Center, Brawo Allee 1, 38102 Braunschweig, Germany",+49 531 20996280,https://www.smythstoys.com/de/de-de,"https://www.google.com/maps/place/Smyths+Toys+Superstores/@51.237568,-2.4496523,6z/data=!3m1!5s0x47aff5c233ee7c6b:0x45be10eced0a9add!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47aff5c23c9881bd:0xd56093061fb13b9b!8m2!3d52.2545101!4d10.5425812!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjROVjgyZWtabkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABBA!16s%2Fg%2F11h_48tz28?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:31
"Miniseitz, Sachen die Freude machen",4.7,"Alsterdorfer Markt 14, 22297 Hamburg, Germany",+49 176 34113186,http://www.miniseitz-shop.de/,"https://www.google.com/maps/place/Miniseitz,+Sachen+die+Freude+machen/@52.2545101,1.3140656,6z/data=!3m1!5s0x47b189028bcd7755:0xe5d68c569940b87!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b189028f84313d:0xe8a15cd6d87bee03!8m2!3d53.6128379!4d10.0244158!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1yg4m15jm?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:35
Smyths Toys Superstore Göttingen,3.8,"Hannoversche Str. 53C, 37075 Göttingen, Germany",+49 551 28167150,https://www.smythstoys.com/de/de-de/,"https://www.google.com/maps/place/Smyths+Toys+Superstore+G%C3%B6ttingen/@52.2545101,1.3140656,6z/data=!3m1!5s0x47a4d4d73f8b75b5:0x6356244a4cf4f82b!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a4d4da1baf0931:0xd6defb59a6412339!8m2!3d51.554432!4d9.9293982!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjFkbEJpTFZOQkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABBG!16s%2Fg%2F1tkkswpz?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:39
LEGO Store Leipzig,4.7,"Höfe Am Brühl, Brühl 1, 04109 Leipzig, Germany",+49 341 33974568,https://www.lego.com/de-de/stores/stores/de/leipzig?utm_source=Google&utm_medium=Yext&y_source=1_MTY2ODY3MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"https://www.google.com/maps/place/LEGO+Store+Leipzig/@52.2545101,1.3140656,6z/data=!3m1!5s0x47a6f8219297a9bd:0x6e3ce34b83a853a4!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a6f821ae708211:0x77c81a479face2c0!8m2!3d51.3436366!4d12.3742868!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUndjMDFwYWs1QkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAv!16s%2Fg%2F1ygb7nd0d?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:44
Steinzeit Hamburg LEGO,4.3,"Hamburger Str. 134, 22083 Hamburg, Germany",+49 1525 8510084,https://steinzeit-hamburg.com/,"https://www.google.com/maps/place/Steinzeit+Hamburg+LEGO/@52.2545101,1.3140656,6z/data=!3m1!5s0x47b18ecac5dfba85:0x441a937ee6db5515!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b18ecac4377781:0x689775e68ccb4f88!8m2!3d53.575596!4d10.036759!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTnVkVTlxVDFsbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAj!16s%2Fg%2F11cr_c7dd2?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:48
Teddys Rothenburg GmbH,4.8,"Ob. Schmiedgasse 1, 91541 Rothenburg ob der Tauber, Germany",+49 9861 933444,http://www.teddys-rothenburg.de/,"https://www.google.com/maps/place/Teddys+Rothenburg+GmbH/@52.2545101,1.3140656,6z/data=!3m1!5s0x47988fa66bf36419:0x17796ab37deb3d82!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47988fa66c24855f:0xd3069f8f06a31e0b!8m2!3d49.3768311!4d10.1794417!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQVzdG9yZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VNek9EUjFTV0puRUFFqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAPoBBAhoECM!16s%2Fg%2F1tj32215?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:52
Hobby + Spiel Müller,4.5,"Benderstraße 111, 40625 Düsseldorf, Germany",+49 211 285557,http://www.hobby-und-spiel-mueller.de/,"https://www.google.com/maps/place/Hobby+%2B+Spiel+M%C3%BCller/@52.2545101,1.3140656,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8c95056fd6671:0x308017d2ae06f264!8m2!3d51.2388527!4d6.8491145!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1wnbx2nw?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:03:56
Sönneken - Lieblingssachen für Kinder,4.9,"Lausitzer Pl. 13, 10997 Berlin, Germany",+49 30 69564190,https://www.soenneken-spielzeug.de/,"https://www.google.com/maps/place/S%C3%B6nneken+-+Lieblingssachen+f%C3%BCr+Kinder/@51.2388527,-2.3794011,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a84e4a3a102cbb:0x3fb0cd6be2d437f3!8m2!3d52.500978!4d13.4308726!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmxYemRVU0RWblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQRA!16s%2Fg%2F1q6j7vdbg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:00
Paladin's Place,4.8,"Kirchstraße 21, 64283 Darmstadt, Germany",+49 6151 293911,http://www.paladins-place.de/,"https://www.google.com/maps/place/Paladin's+Place/@52.500978,4.202357,6z/data=!3m1!5s0x47bd70652f1ec27f:0x44c572ce473baa0f!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bd70652ee1e08f:0x81443d13c8bb55ff!8m2!3d49.8708524!4d8.6565922!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlViV0ZJTUVwQkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIDhAT!16s%2Fg%2F1v1vc9fv?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:05
Kinderkiste GmbH,4.8,"Wettergasse 8, 35037 Marburg, Germany",+49 6421 66104,http://www.kinderkiste-marburg.de/,"https://www.google.com/maps/place/Kinderkiste+GmbH/@49.8708524,-0.5719234,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bc62873b0c5a0f:0x86aff7efc1bc5cfc!8m2!3d50.8098032!4d8.7708824!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlhiMk5pT0hwQlJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEFCIwBEEw!16s%2Fg%2F1tglgfbs?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:09
Spielwaren Nimmerland,4.7,"Innenwall 45, 47495 Rheinberg, Germany",+49 2843 9144455,http://www.spielwaren-nimmerland.de/,"https://www.google.com/maps/place/Spielwaren+Nimmerland/@49.8708524,-0.5719234,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b899cdea645165:0x10781ad1b9e4cf59!8m2!3d51.5444377!4d6.5996945!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F1thq4chk?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:13
The LEGO® Store Hanover,4.6,"Große Packhofstraße 30, 30159 Hannover, Germany",+49 511 93678361,https://www.lego.com/de-de/stores/store/?store=hannover&y_source=1_MTkxOTIxMDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"https://www.google.com/maps/place/The+LEGO%C2%AE+Store+Hanover/@51.5444377,-2.6288211,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b075353355a997:0x27d0b3653506ee34!8m2!3d52.3743898!4d9.7373135!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndORFF0TWkxblJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQPQ!16s%2Fg%2F11qn1gf0vd?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:17
Smyths Toys,3.9,"Nova, Merseburger Landstraße 181, 06237 Leuna, Germany",+49 34638 81490,https://www.smythstoys.com/de/de-de/,"https://www.google.com/maps/place/Smyths+Toys/@52.3743898,0.5087979,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a6f4e263338a45:0x20bb00bae0ce33a!8m2!3d51.3446642!4d12.1780905!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F11hdvz12kk?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:22
Smyths Toys Superstore Fulda,3.5,"Keltenstraße 20, 36043 Fulda, Germany",+49 661 49987900,https://www.smythstoys.com/de/de-de/,"https://www.google.com/maps/place/Smyths+Toys+Superstore+Fulda/@51.3446642,2.9495749,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a337589759e929:0x5df31a54c7e153ec!8m2!3d50.5314716!4d9.6918801!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F11g_ym_cby?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:26
DM-Toys,4.7,"Vorster Heidweg 12-14, 47661 Issum, Germany",+49 2835 7999885,http://www.dm-toys.de/,"https://www.google.com/maps/place/DM-Toys/@50.5314716,0.4633645,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8a03cb3bf820f:0x5c6ba63b92357854!8m2!3d51.4973834!4d6.4212488!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSARFtb2RlbF90cmFpbl9zdG9yZaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQA!16s%2Fg%2F1hc192qsb?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:30
Elbenwald,4.6,"Schloss Arkaden, Ritterbrunnen 1, 38100 Braunschweig, Germany",+49 531 34898639,http://www.elbenwald.de/elbenwald-store-braunschweig,"https://www.google.com/maps/place/Elbenwald/@51.4973834,-2.8072668,6z/data=!3m1!5s0x47aff5d849923769:0xad0170a719abd890!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47aff5d8352261b7:0xa1702116de5e8d21!8m2!3d52.2635853!4d10.5285897!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQlnaWZ0X3Nob3CaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUnROMHRpVEZSbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABA3!16s%2Fg%2F11b5wdxr3b?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:34
Pfiffikus Spielwaren,4.8,"Linsenstraße 20, 99974 Mühlhausen/Thüringen, Germany",+49 3601 7992404,,"https://www.google.com/maps/place/Pfiffikus+Spielwaren/@52.2635853,1.3000741,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a492aef8fd02d3:0x3f5176b7b60e2367!8m2!3d51.2082059!4d10.4578696!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1hg4shrrg?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:53
Toys & Souvenirs,2.0,"Sonnenallee 4, 59964 Medebach, Germany",+49 6464 9767,https://www.centerparcs.com/gb-en/germany/fp_SL_holiday-park-park-hochsauerland/restaurants-shops?season=SUMMER,"https://www.google.com/maps/place/Toys+%26+Souvenirs/@52.2635853,1.3000741,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bb9b9b0047099f:0x77ed6938e1aaf808!8m2!3d51.206846!4d8.6932416!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55kgEJdG95X3N0b3JlqgFbCgkvbS8wMTM4dGwQASoPIgt0b3lzIHN0b3JlcygAMh8QASIbFKNHak9kxqgGK0oKR6NKyZ8foRUnaEwn98D1MhoQAiIWdG95cyBzdG9yZXMgaW4gZ2VybWFueeABAA!16s%2Fg%2F11h1mff7mp?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:04:58
The LEGO® Store Essen,4.6,"Limbecker Str. 25, 45127 Essen, Germany",+49 201 56574835,https://www.lego.com/de-de/stores/stores/de/essen?utm_source=Google&utm_medium=Yext&y_source=1_MTY2ODY3NTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"https://www.google.com/maps/place/The+LEGO%C2%AE+Store+Essen/@51.206846,-0.535274,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b8c2b723bfc195:0x3a2bc916fb54dcf8!8m2!3d51.4574637!4d7.0102196!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk9jV04xU1VSbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAu!16s%2Fg%2F1hf4zws0h?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:02
german-toys.com | Onlineshop für Spielzeug | Schreibwaren | Bücher,4.8,"Kolpingstraße 30, 86916 Kaufering, Germany",+49 8191 964545,http://www.german-toys.com/,"https://www.google.com/maps/place/german-toys.com+%7C+Onlineshop+f%C3%BCr+Spielzeug+%7C+Schreibwaren+%7C+B%C3%BCcher/@51.4574637,-2.218296,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x479c23ad98e4da83:0x23cd1af87c5ad0a!8m2!3d48.0940112!4d10.8556338!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1tczzhc3?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:06
Harlekin,5.0,"Alsterdorfer Str. 26, 22299 Hamburg, Germany",+49 40 4802327,https://harlekin-hh.de/,"https://www.google.com/maps/place/Harlekin/@48.0940112,1.6271182,6z/data=!3m1!5s0x47b188c48010a63f:0x7dcff780cfd6bae6!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47b188c480106759:0xbf367dcc08a77c7f!8m2!3d53.5961335!4d9.9977862!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUndiMkY2TkRaUlJSQUKqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA-gEECAAQQQ!16s%2Fg%2F11cs3wncjd?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:10
nepomuk Kinderladen,4.8,"Klingenstrasse 23, 8005 Zürich, Switzerland",+41 43 366 92 83,http://www.nepomuk.shop/,"https://www.google.com/maps/place/nepomuk+Kinderladen/@53.5961335,0.7692706,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47900a0e0692299f:0x13d3af0f7d4e1495!8m2!3d47.3818049!4d8.533271!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk1PR0pEUVVkbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQISRAq!16s%2Fg%2F1tm28lm0?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:14
Spielwaren Schmidt Bernburg,4.5,"Wilhelmstraße 2, 06406 Bernburg (Saale), Germany",+49 3471 624001,,"https://www.google.com/maps/place/Spielwaren+Schmidt+Bernburg/@51.7969663,2.5115835,6z/data=!3m1!5s0x47a5e735bce6bb8f:0xfa2d3c006c39df1d!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x41a9fffc680b54e1:0x957f969eeb089ac3!8m2!3d51.7969663!4d11.7400991!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjRkVGRRUVVSUkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAN!16s%2Fg%2F12lt1rqck?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:34
best-toys24,4.2,"Altscheuer 6, 55437 Ockenheim, Germany",+49 6725 964305,https://www.best-toys24.com/,"https://www.google.com/maps/place/best-toys24/@51.7969663,2.5115835,6z/data=!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47bdee665f9cd413:0x4ecd3624b6955c!8m2!3d49.9432359!4d7.9661131!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUTNOWE0yTFVGbkVBRaoBWwoJL20vMDEzOHRsEAEqDyILdG95cyBzdG9yZXMoADIfEAEiGxSjR2pPZMaoBitKCkejSsmfH6EVJ2hMJ_fA9TIaEAIiFnRveXMgc3RvcmVzIGluIGdlcm1hbnngAQD6AQQIABAq!16s%2Fg%2F1hhw63mpq?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:38
Mica Toys Michael Rebohl e. K.,3.7,"Grafenhof 2, 37154 Northeim, Germany",+49 5551 9140804,http://www.micatoys.de/,"https://www.google.com/maps/place/Mica+Toys+Michael+Rebohl+e.+K./@49.9432359,-1.2624025,6z/data=!3m1!5s0x47a52ac01804a1f9:0x5b3071c510434b33!4m11!1m3!2m2!1stoys+stores+in+germany!6e6!3m6!1s0x47a52cc1ebf4df51:0xd2c5c7c4e2199157!8m2!3d51.7065376!4d9.9971318!15sChZ0b3lzIHN0b3JlcyBpbiBnZXJtYW55WhgiFnRveXMgc3RvcmVzIGluIGdlcm1hbnmSAQl0b3lfc3RvcmWqAVsKCS9tLzAxMzh0bBABKg8iC3RveXMgc3RvcmVzKAAyHxABIhsUo0dqT2TGqAYrSgpHo0rJnx-hFSdoTCf3wPUyGhACIhZ0b3lzIHN0b3JlcyBpbiBnZXJtYW554AEA!16s%2Fg%2F1th80z4b?hl=en&entry=ttu&g_ep=EgoyMDI1MDkyMS4wIKXMDSoASAFQAw%3D%3D",2025-09-23 20:05:42
